"","ASS.1","ASS.2","BET.1","BET.2","ASPL.1","ASPL.2","CC.1","CC.2","DEG.1","DEG.2","MIN.1","MIN.2","MAX.1","MAX.2","SD.1","SD.2","MT3.1","MT3.2","MT4.1","MT4.2","CLASS"
"1",0.10447046301224,0,61,0,3.65217391304348,46.9148936170213,0.0486486486486487,0,3.02127659574468,0.170212765957447,1,1,12,5,1.67448060346988,0.564113345693939,179,0,575,0,"i_gpII"
"2",0.0544857629900881,0,54.75,0,3.54651162790698,43.9090909090909,0.0674157303370786,0,3.27272727272727,0.181818181818182,1,1,32,26,1.57544584112202,0.581606726902305,170,0,508,0,"i_gpII"
"3",-0.136372963434153,-0.44,46.7209302325581,0.0232558139534884,3.22480620155039,42.7685492801772,0.0483870967741935,0,3.30232558139535,0.418604651162791,1,1,5,5,1.88395333731681,1.00552185312936,180,1,613,0,"i_gpII"
"4",0.113657536798957,0,50.8604651162791,0,3.421926910299,42.953488372093,0.0983606557377049,0,3.30232558139535,0.0930232558139535,1,1,15,12,1.81966616144059,0.426165264632893,171,0,546,0,"i_gpII"
"5",-4.56892219130079e-05,0,49.1363636363636,0,3.28541226215645,43.8636363636364,0.087378640776699,0,3.27272727272727,0.272727272727273,1,1,12,22,1.79616693122335,0.694283514357548,194,0,680,0,"i_gpII"
"6",-0.0809966308009997,1,47.9318181818182,0,3.22938689217759,43.8636363636364,0.0412844036697248,0,3.31818181818182,0.318181818181818,42,2,1,1,2.03198525073304,0.828917121357943,212,0,811,0,"i_gpII"
"7",0.188126132120809,0,62.0625,0,3.64095744680851,47.9166666666667,0.100840336134454,0,3.29166666666667,0.166666666666667,47,1,7,13,1.80964711892553,0.558620387730928,222,0,809,0,"i_gpII"
"8",-0.277717782577394,-0.510020732550103,32.375,0.5,2.66025641025641,38.775641025641,0.141732283464567,0,4.65,1.15,39,1,7,6,3.50494156650512,1.76213739677932,345,9,1723,6,"i_gpII"
"9",-0.0254011711917256,-0.333333333333333,36.3863636363636,0.0227272727272727,2.69238900634249,43.7737843551797,0.137614678899083,0,4.40909090909091,0.363636363636364,3,1,6,30,3.09777250668464,0.891586229272486,396,1,2016,0,"i_gpII"
"10",0.0958019375672762,-0.500000000000001,37.525,0.025,2.92435897435897,39.8012820512821,0.110655737704918,0,3.5,0.3,1,1,6,6,2.41788209930796,0.853349358823881,226,1,982,0,"i_gpII"
"11",0.0348070009086958,-1,45,0.0238095238095238,3.19512195121951,41.8583042973287,0.0288461538461538,0,3.33333333333333,0.19047619047619,42,1,5,5,1.89565184961779,0.740405137551032,204,1,759,0,"i_gpII"
"12",-0.0899182561307902,0,34.0555555555556,0,2.94603174603175,35.8888888888889,0.06,0,3.55555555555556,0.222222222222222,8,1,6,10,1.69780437110395,0.637455258311677,192,0,707,0,"i_gpII"
"13",-0.107337900903585,-0.555555555555556,27.5294117647059,0.294117647058824,2.66844919786096,33.0766488413547,0.157342657342657,0,4.23529411764706,0.941176470588235,34,1,7,7,3.39392347844498,1.57520900913494,256,6,1232,3,"i_gpII"
"14",-0.227130257307384,-1,36.6,0.025,2.87692307692308,39.851282051282,0.0895522388059701,0,3.5,0.2,40,1,6,7,2.44948974278318,0.757864746745073,252,1,1078,0,"i_gpII"
"15",-0.0319970395954116,-0.333333333333333,42.9024390243902,0.024390243902439,3.14512195121951,40.7573170731707,0.114893617021277,0,3.51219512195122,0.390243902439024,1,1,7,7,2.32510162379532,0.918641627090995,217,1,880,0,"i_gpII"
"16",-0.0275017333025188,0,59.3518518518518,0,3.23969252271139,53.962962962963,0.043010752688172,0,3.37037037037037,0.0740740740740741,8,1,1,9,1.64025189386629,0.381251754185973,271,0,1051,0,"i_gpII"
"17",-0.151823808158654,-1,54.4255319148936,0.0212765957446809,3.36632747456059,46.8732654949121,0.0289855072463768,0,3.02127659574468,0.170212765957447,1,1,14,14,2.02687767699085,0.7015247039615,203,1,765,0,"i_gpII"
"18",0.097212725082218,-0.666666666666667,47.4883720930233,0.186046511627907,3.26135105204873,42.5437430786268,0.0918367346938776,0,3.30232558139535,0.372093023255814,43,1,12,12,2.31490906661816,1.17561039492872,184,4,610,3,"i_gpII"
"19",0.082977404243593,0,58.0869565217391,0,3.58164251207729,45.8695652173913,0.109311740890688,0,3.43478260869565,0.260869565217391,4,1,7,7,1.8815144480863,0.681005224606999,229,0,864,0,"i_gpII"
"20",-0.0553448108160694,0,44.7619047619048,0,3.18350754936121,0,0.0869565217391304,0,3.33333333333333,0,1,0,2,0,1.45947980486645,0,195,0,646,0,"i_gpII"
"21",0.136732482224513,0,55.5,0,3.46666666666667,45.9565217391304,0.0634920634920635,0,3.08695652173913,0.0869565217391304,46,1,32,16,1.81139709072579,0.412369141884724,181,0,632,0,"i_gpII"
"22",-0.0886323889471843,0,45.1914893617021,0,2.96484736355227,46.7872340425532,0.0810810810810811,0,3.95744680851064,0.425531914893617,46,1,22,7,2.14635633421236,0.8273761788634,315,0,1342,0,"i_gpII"
"23",0.202728390920273,-0.500000000000002,61.9565217391304,0.0869565217391304,3.7536231884058,45.7429951690821,0.1,0,3,0.260869565217391,44,1,5,5,1.86189867250253,0.905164996836259,168,2,542,1,"i_gpII"
"24",0.11908814276136,0,55.2391304347826,0,3.45507246376812,0,0.156398104265403,0,3.04347826086957,0,1,0,8,0,1.73789811412305,0,189,0,651,0,"i_gpII"
