"","ASS.1","ASS.2","BET.1","BET.2","ASPL.1","ASPL.2","CC.1","CC.2","DEG.1","DEG.2","MIN.1","MIN.2","MAX.1","MAX.2","SD.1","SD.2","MT3.1","MT3.2","MT4.1","MT4.2","CLASS"
"219",0.0529581846281402,-0.330711994506477,36.1206896551724,6.6551724137931,2.26739261947973,47.7852389594676,0.256532066508314,0.309963099630996,10.6206896551724,4.96551724137931,58,1,11,11,12.1537339381294,9.68805652344431,1745,215,15938,924,"i_gpI"
"220",0.269807919581601,0.0485591737428755,37.3220338983051,6.96610169491525,2.28696668614845,49.8503798947984,0.232948583420776,0.420560747663551,9.69491525423729,3.96610169491525,5,1,10,10,10.6968481295421,8.9191117960736,1610,154,14009,589,"i_gpI"
"221",-0.000913230505677617,-0.430198787692104,35.8545454545455,7.23636363636364,2.32794612794613,46.0680134680135,0.203262233375157,0.161538461538462,8.50909090909091,2.83636363636364,5,2,11,15,8.35080995688604,5.78876189782965,1378,116,11800,436,"i_gpI"
"222",0.0447196197048785,-0.060796645702306,34.7358490566038,0.226415094339623,2.33599419448476,52.3294629898404,0.144963144963145,0,7.09433962264151,0.867924528301887,5,1,34,11,3.93340795153612,1.55708968973749,1103,5,8160,2,"i_gpI"
"223",0.157614506816289,0.0845946748156147,36.7931034482759,11.0862068965517,2.29098608590442,44.3545069570478,0.2651696129957,0.242152466367713,10.0344827586207,4.48275862068965,2,1,11,11,12.2172807110822,9.19618795796702,1723,187,15872,782,"i_gpI"
"224",-0.0817206273502706,-0.275508245611445,37.0338983050847,17.0169491525424,2.27703097603741,46.7732320280538,0.185662712738525,0.0434782608695652,8.47457627118644,2.23728813559322,20,4,8,8,6.71168803527663,3.32876171991332,1699,67,15391,171,"i_gpI"
"225",0.0415719970909956,-0.271178495943274,33.1454545454545,10.8545454545455,2.22760942760943,41.6565656565657,0.244479495268139,0.16304347826087,9.78181818181818,4.18181818181818,30,2,16,16,10.8639582669297,8.13108099298477,1592,164,14343,708,"i_gpI"
"226",0.0885506719677282,-0.213071440848352,37.2241379310345,10.5862068965517,2.30611010284332,46.2679975801573,0.254689042448174,0.198675496688742,9.3448275862069,3.58620689655172,29,4,15,15,10.1972678214502,7.41509717142709,1682,131,15227,489,"i_gpI"
"227",0.120341385509695,-0.0396376909936219,35.5,5.78571428571429,2.29090909090909,47.8175324675325,0.246753246753247,0.194244604316547,9.28571428571429,3.71428571428571,26,4,8,8,10.3935544461928,7.79910084727554,1544,121,13843,459,"i_gpI"
"228",0.0167750801598099,-0.104407470875918,34.9122807017544,8.71929824561404,2.2468671679198,45.8728070175439,0.22390243902439,0.18232044198895,9.2280701754386,3.40350877192982,29,4,15,15,8.68294211136255,6.2503132753567,1744,159,16224,679,"i_gpI"
"229",0.192166567270302,-0.0977262456431877,39.2068965517241,2.08620689655172,2.37568058076225,54.4180278281912,0.224282296650718,0.486486486486487,8.79310344827586,3.27586206896552,4,2,8,8,11.0099773263142,8.46622412874743,1422,75,12275,185,"i_gpI"
"230",-0.0239679137094885,-0.379033348037184,33.9137931034483,9.08620689655172,2.18995765275257,46.2153660012099,0.240458015267176,0.155440414507772,9.82758620689655,3.55172413793103,2,1,11,11,9.93511922783946,6.9866348946138,1980,173,19240,741,"i_gpI"
"231",0.158758928037464,-0.0566192140482479,36.2142857142857,9.16071428571428,2.31688311688312,43.7974025974026,0.251946607341491,0.290748898678414,9.57142857142857,4.35714285714286,13,6,16,16,11.0187561463618,9.05423772491206,1496,183,12931,748,"i_gpI"
"232",0.0860667063454481,-0.114954947957482,35.8103448275862,8.37931034482759,2.25650332728373,47.9491833030853,0.194704049844237,0.197368421052632,9.6551724137931,3.86206896551724,2,2,11,11,10.5507158219581,7.96141633318143,1676,132,15463,512,"i_gpI"
"233",0.26193341498561,0.237651122953277,31.6153846153846,4.34615384615385,2.23981900452489,45.4396681749623,0.262101534828808,0.321428571428571,10.0769230769231,4.57692307692308,4,4,7,7,13.0291470442178,10.4980785428575,1398,110,11917,345,"i_gpI"
"234",0.177692607918192,-0.0491759706240409,38.2068965517241,5.55172413793103,2.34059286146401,50.194797338173,0.194355355997434,0.180451127819549,8.3448275862069,3.03448275862069,2,1,11,11,9.25003883185387,7.32207792681587,1357,117,11495,459,"i_gpI"
"235",0.108069978295419,-0.0594301660162174,38.5666666666667,5.83333333333333,2.30734463276836,52.3977401129943,0.178861788617886,0.184615384615385,8.43333333333333,2.53333333333333,2,1,11,11,7.65432561137634,5.49411601028439,1625,114,14561,412,"i_gpI"
"236",0.252314772923761,0.058700714107389,33.3272727272727,8.90909090909091,2.23434343434343,44.4208754208754,0.233261339092873,0.384615384615385,10.8363636363636,5.12727272727273,2,1,11,11,13.458803584992,11.2035949016616,1564,145,13650,509,"i_gpI"
"237",0.142122931850947,-0.07431386700302,37.05,8.95,2.25593220338983,50.3033898305085,0.206698564593301,0.25,9.6,3.7,2,1,11,11,11.6796215401884,8.93725776014021,1802,130,16914,479,"i_gpI"
"238",0.212692932441362,0.0778177080049598,33.0357142857143,10.3928571428571,2.2012987012987,43.8422077922078,0.273896270895842,0.306451612903226,10.25,3.71428571428571,5,1,13,13,10.2287473684353,7.77341456671224,1907,148,17734,544,"i_gpI"
"239",0.267697664912318,0.218926862653423,33.6607142857143,9.51785714285714,2.22402597402597,43.738961038961,0.276660839160839,0.351464435146443,11.5,5.35714285714286,32,3,26,26,13.2156931507411,10.9002561628424,1866,183,17345,719,"i_gpI"
"240",0.185671912371794,0.139672997796978,32.125,12.7857142857143,2.16818181818182,40.8577922077922,0.318165137614679,0.323741007194245,12,5.42857142857143,2,2,33,33,13.0314305361377,10.2227147130249,2147,218,20738,962,"i_gpI"
"241",0.231767304931513,-0.0697576446682077,36.6363636363636,6.36363636363637,2.35690235690236,47.5993265993266,0.191394658753709,0.295081967213115,9.38181818181818,4.32727272727273,21,1,13,13,11.3520938011467,9.57631055812853,1176,98,9238,310,"i_gpI"
"242",0.22383196212187,0.23319099929793,33.1428571428571,14.875,2.20519480519481,38.7909090909091,0.277038269550749,0.262357414448669,11.2142857142857,5.10714285714286,32,4,26,26,11.8409371338502,9.46318910579029,1960,217,18565,965,"i_gpI"
"243",-0.0196647412243817,-0.213721724285105,29.7301587301587,35.6666666666667,1.95903737839222,39.3886328725038,0.247095435684647,0.0697674418604651,13.5238095238095,3.33333333333333,20,1,16,16,7.50023041120726,4.06003337027443,4026,123,48058,377,"i_gpI"
"244",-0.020876848637953,-0.166003984277189,36.6034482758621,15.3448275862069,2.2843315184513,39.0901391409558,0.213935764833968,0.15625,9.68965517241379,4.82758620689655,4,4,18,18,11.2393526949649,9.04789969043797,1575,258,14699,1334,"i_gpI"
"245",0.0164786810273312,-0.0743100343057327,28.9814814814815,27.9259259259259,2.09364081062194,24.6834381551363,0.25669099756691,0.155487804878049,11.8888888888889,5.81481481481481,2,2,27,27,12.1975355795274,9.9072568677866,2044,294,20093,1649,"i_gpI"
"246",0.095438923753898,-0.139866574326023,33.1428571428571,13.25,2.20519480519481,40.9103896103896,0.231104651162791,0.16751269035533,10.9285714285714,5.14285714285714,2,2,23,23,13.482456132939,11.2029680668336,1746,175,16233,731,"i_gpI"
"247",0.0578194479364139,-0.0257363896215692,36.75,6.03571428571429,2.33636363636364,50.7194805194805,0.180173661360347,0,7.10714285714286,1.64285714285714,10,6,19,19,6.46860550218184,3.77758254312594,1216,36,9925,80,"i_gpI"
"248",-0.0561934764645392,-0.415790132442042,32.5964912280702,9.64912280701754,2.16416040100251,42.0814536340852,0.306716417910448,0.276404494382022,14.3157894736842,8.59649122807017,10,1,15,15,19.0255072156311,16.4097745796335,2132,363,21018,1895,"i_gpI"
"249",-0.114667607553724,-0.370190335434196,29.6727272727273,8.70909090909091,2.0989898989899,40.5589225589226,0.296643810898593,0.317180616740088,12.8,6.76363636363636,30,1,14,14,14.3506355518054,11.5821760195052,2223,358,22288,1913,"i_gpI"
"250",0.0446073605104191,-0.164978188672104,30.4909090909091,8.89090909090909,2.12929292929293,41.5838383838384,0.288985392814844,0.271137026239067,11.2727272727273,5.09090909090909,2,2,11,11,13.2531680984761,10.7570351265488,2045,281,19842,1378,"i_gpI"
"251",0.00960116165922045,-0.358735013949752,35.8275862068965,8,2.25710828796128,46.1772534785239,0.261399548532731,0.286689419795222,10.1379310344828,4.58620689655172,5,1,24,24,12.3621497532377,9.83911720964919,1829,237,17269,1087,"i_gpI"
"252",-0.0270659316017095,-0.339874315003136,34.1186440677966,7.5593220338983,2.17650496785506,48.2098188194039,0.251574803149606,0.147321428571429,10.271186440678,3.89830508474576,13,1,20,20,10.8339035351746,7.74973840549437,2114,202,20919,979,"i_gpI"
"253",-0.074168438709065,-0.45566558075025,29.9107142857143,10.1785714285714,2.08766233766234,45.6558441558442,0.264572293716881,0.204545454545455,10.3571428571429,3.21428571428571,7,2,14,14,9.67175563912039,5.73573894966475,2176,114,21749,381,"i_gpI"
"254",-0.0478443313756143,-0.37045755480359,33.241935483871,25.2258064516129,2.08989952406134,45.7625594923321,0.17039586919105,0.0357142857142857,10.741935483871,2.61290322580645,58,1,11,11,5.41381197742561,3.20529704364856,2575,82,26491,193,"i_gpI"
"255",-0.0182147252978109,-0.350505536831969,34.6774193548387,10.5806451612903,2.13696456901111,52.9920676890534,0.185810810810811,0,10.1290322580645,2.41935483870968,45,1,12,30,5.55297548644335,3.15474343399277,2334,69,22887,128,"i_gpI"
"256",-0.0791063336072044,-0.369023691180206,36.3225806451613,28.5645161290323,2.19090428344791,43.7429931253305,0.194789081885856,0.0612244897959184,9.80645161290323,2.83870967741935,38,3,1,1,5.95017208644221,3.707296962315,2104,94,19793,227,"i_gpI"
"257",0.0135553842599496,0.517085209780424,34.2222222222222,1.38095238095238,2.10394265232975,60.9175627240143,0.19127173542448,0.142857142857143,9.87301587301587,1.65079365079365,43,1,20,20,6.27460849181448,2.55998191877895,2559,19,26554,21,"i_gpI"
"258",-0.00627619565079551,-0.181898245376329,32.45,16.4333333333333,2.1,50.4570621468927,0.192630426851514,0,10.1333333333333,2.03333333333333,29,1,10,10,5.88150409295787,2.81621615760007,2389,51,23839,109,"i_gpI"
"259",-0.0166883808737869,-0.101321103429393,29.8070175438596,7.07017543859649,2.06453634085213,49.9893483709273,0.216297408937289,0,10.2456140350877,2.03508771929825,51,2,17,17,5.8287486458881,2.99383242374279,2279,48,22288,113,"i_gpI"
"260",0.000470634075439639,-0.212300387577689,28.6964285714286,19.2142857142857,2.04350649350649,40.9487012987013,0.233333333333333,0.0638297872340425,10.8928571428571,2.96428571428571,14,2,24,24,6.66791113925785,3.82320325340978,2280,90,22371,255,"i_gpI"
"261",0.0370607592968186,-0.0420361247947468,37.6031746031746,29.8571428571429,2.21300563236047,50.0901177675371,0.193195625759417,0,9.74603174603175,2.41269841269841,19,1,9,14,5.60232743675817,2.71575404270735,2151,45,20323,71,"i_gpI"
"262",0.103639428147074,0.0562172783677208,34.8870967741935,13.0161290322581,2.14383923849815,49.8461131676362,0.213631739572737,0.087378640776699,10.8064516129032,3.03225806451613,48,3,12,40,6.44990458609672,3.8238584150322,2529,97,25429,305,"i_gpI"
"263",0.0417816353497289,0.0642844741867765,38.6875,10.953125,2.2281746031746,54.7227182539683,0.212086659064994,0.08,9.6875,2.5625,9,5,16,16,6.69962093218121,3.72411702542329,2259,71,21995,186,"i_gpI"
"264",0.0557376092985275,-0.00557794878058704,36.7966101694915,3.84745762711864,2.26884862653419,54.3869082407949,0.230987246102976,0.2,8.3728813559322,1.79661016949153,5,1,13,13,6.69250302406059,3.23120379519796,1791,52,16546,132,"i_gpI"
"265",0.0415963062327376,0.061627442569117,37.9491525423729,8.76271186440678,2.30859146697838,49.9123319696084,0.212622866011381,0.0989010989010989,8.71186440677966,2.84745762711864,19,3,29,6,8.12838968540813,5.10514804176588,1659,85,14986,253,"i_gpI"
"266",0.0270039988620937,-0.0363317464294661,33.7678571428571,2.25,2.22792207792208,53.4032467532468,0.182444061962134,0,8.25,1.67857142857143,51,4,1,1,5.33001790889026,2.35184370891623,1531,20,13161,17,"i_gpI"
"267",0.0906926185249435,0.0361968517612136,30.2909090909091,10.8909090909091,2.12188552188552,43.4760942760943,0.257638315441784,0.126050420168067,10.9090909090909,3.67272727272727,7,2,15,15,9.36951859958017,6.42061075165303,2006,109,19091,365,"i_gpI"
"268",0.159660243210292,-0.154058039431381,34.2678571428571,4.07142857142857,2.2461038961039,49.2909090909091,0.259398496240602,0.348066298342541,10.1071428571429,3.78571428571429,41,3,15,15,11.0809887504821,8.544459737619,1760,139,16248,489,"i_gpI"
"269",0.0418907045823946,-0.161844675900001,34.4107142857143,12.8214285714286,2.2512987012987,43.9305194805195,0.213506493506494,0.0348837209302326,9.03571428571429,2.60714285714286,4,3,40,40,6.53094531850074,3.63157151771952,1651,84,14600,255,"i_gpI"
"270",0.00697710292557872,-0.0957953682611995,36.2203389830509,11.1525423728814,2.2489772063121,48.333722969024,0.213406292749658,0.114285714285714,9.25423728813559,2.8135593220339,19,1,46,46,7.1885762350796,4.24862889149277,1881,97,17618,285,"i_gpI"
"271",-0.00541097334995754,-0.204195030795339,35.2105263157895,7.42105263157895,2.25751879699248,48.3878446115288,0.210385438972163,0.0645161290322581,8.70175438596491,2.59649122807018,2,1,15,15,7.75279883166788,4.57812987834087,1606,89,14591,262,"i_gpI"
"272",0.0335983793659781,-0.190784737221022,34.8620689655172,10.9310344827586,2.22323049001815,48.8318209316394,0.215274218349564,0.0869565217391304,8.79310344827586,2.20689655172414,13,10,37,37,6.65110100551795,3.60680945021543,1671,65,14792,158,"i_gpI"
"273",0.0125227541001684,-0.157711030277094,34.4333333333333,11.0166666666667,2.16723163841808,49.3734463276836,0.259430604982206,0.0652173913043478,10.1,2.76666666666667,48,1,23,23,8.03530346003903,4.01846022735949,2324,88,23185,238,"i_gpI"
"274",0.0185858848144532,-0.0565773635481608,36.9516129032258,14.9193548387097,2.21152829190904,48.3923849814913,0.222050886661527,0.162650602409639,9.67741935483871,3.06451612903226,42,1,23,23,8.67023208332024,5.31583149809407,2210,148,22369,558,"i_gpI"
"275",0.200134789134161,-0.0306759940900368,27.3269230769231,6.92307692307692,2.07164404223228,42.5407239819005,0.261968085106383,0.308571428571429,11.0769230769231,4.03846153846154,46,6,15,15,11.1949676261626,8.87154857154687,1862,139,17315,514,"i_gpI"
"276",0.0482488936503594,0.18741691793924,33.2105263157895,11.5087719298246,2.18609022556391,46.7794486215539,0.23294434470377,0,9.40350877192983,2.63157894736842,33,3,29,29,7.58489958762711,4.43054164274757,1882,73,17474,207,"i_gpI"
"277",0.0731328018107259,0.0485025834897594,35.9,12.6666666666667,2.21694915254237,48.7293785310734,0.204727921498662,0.163636363636364,9.5,2.96666666666667,2,2,19,19,7.77327014927175,5.13204180685861,1936,98,17994,308,"i_gpI"
"278",0.131333960428802,-0.0482887859725837,32.1785714285714,7.55357142857143,2.17012987012987,46.3461038961039,0.262764632627646,0.279503105590062,10.6785714285714,3.92857142857143,2,2,13,13,10.8059026678724,7.92661143435004,1987,131,18867,479,"i_gpI"
"279",0.070767774767589,0.0439267188390158,31.6666666666667,15.9649122807018,2.13095238095238,41.219298245614,0.276155268022181,0.197604790419162,10.6666666666667,3.75438596491228,2,2,14,14,9.46296037440816,6.13910388340416,2207,145,21744,546,"i_gpI"
"280",0.177460626966041,0.196958934144732,30.6607142857143,11.9821428571429,2.11493506493506,42.8285714285714,0.292313244316131,0.24,11.0714285714286,3.85714285714286,5,1,13,13,10.0070105296367,6.74045742021758,2231,147,21869,537,"i_gpI"
"281",-0.00376709625511724,-0.0801336192050415,32,9.875,2.16363636363636,46.3948051948052,0.230876216968011,0,8.92857142857143,2.28571428571429,30,3,27,27,7.6630332063797,4.53156318890788,1825,75,17063,270,"i_gpI"
"282",0.0635325095057539,-0.0110357696810501,36.0545454545455,5.43636363636364,2.33535353535354,49.5649831649832,0.175531914893617,0.113207547169811,7.2,1.78181818181818,28,3,17,11,6.17461949644882,3.94260164664245,1162,49,9199,118,"i_gpI"
"283",0.0821284131905893,0.0772813172756799,32.8947368421053,15.2456140350877,2.17481203007519,40.1058897243108,0.305409466566491,0.177215189873418,11.9649122807018,5.71929824561404,2,2,14,14,12.832666063439,9.6727791581119,2120,209,20518,941,"i_gpI"
"284",0.172215780037172,0.197971069151452,36.1724137931034,9.5,2.2692075015124,47.8850574712644,0.256980596308566,0.220588235294118,9.75862068965517,3.86206896551724,34,3,15,13,10.3131841099235,7.36384785919739,1751,116,15965,382,"i_gpI"
"285",0.0595693487983188,0.104208508516294,33.1694915254237,12.1016949152542,2.1437755698422,45.5867913500877,0.265927977839335,0.185185185185185,10.5762711864407,3.49152542372881,2,2,14,14,9.61716029101735,5.57819919451187,2376,142,24064,553,"i_gpI"
"286",0.145561693723006,0.296327230366837,31.1607142857143,13.6071428571429,2.13311688311688,42.9590909090909,0.288955001859427,0.253521126760563,10.6785714285714,3.39285714285714,5,3,13,13,9.07565603510471,5.4495323283198,2171,118,21056,396,"i_gpI"
"287",0.10533067355575,0.0461976877816085,32.4642857142857,11.6071428571429,2.18051948051948,43.8506493506493,0.281747652102899,0.156716417910448,10.0714285714286,3.28571428571429,16,4,18,18,8.93991487219414,5.23177107406551,1989,120,18690,412,"i_gpI"
"288",0.0642984694244417,0.0192394812093819,30.9464285714286,8.94642857142857,2.12532467532468,44.5396103896104,0.297548291233284,0.198895027624309,10.8214285714286,3.92857142857143,2,2,14,14,10.2213806981554,6.86720041635902,2158,157,20977,611,"i_gpI"
"289",-0.0057938618335137,0.188074085228128,30.7543859649123,12.9298245614035,2.0983709273183,45.0758145363409,0.279732582688248,0.0882352941176471,10.3508771929825,2.94736842105263,28,3,7,7,8.93326693574996,4.51750979377379,2312,96,23231,312,"i_gpI"
"290",0.117564047126517,-0.0376126985308483,33.7796610169492,14.4915254237288,2.16481589713618,44.7539450613676,0.230300568643379,0.0851063829787234,10.8135593220339,3.93220338983051,34,3,14,14,9.73524449557697,6.70014000569021,2084,133,20151,523,"i_gpI"
"291",0.0279085846862471,-0.185745878138392,28.327868852459,26.6229508196721,1.94426229508197,35.0021857923497,0.311162521688837,0.0952380952380952,14.6229508196721,4.62295081967213,43,4,14,14,10.4357780965712,6.13232944979918,4111,236,48848,1045,"i_gpI"
"292",0.271635107446068,0.339792159133446,27.7166666666667,23.3833333333333,1.93954802259887,38.5926553672316,0.294241721155874,0.079295154185022,15.1333333333333,5.66666666666667,24,22,4,4,12.1424687779133,9.31313391275118,3811,215,44629,936,"i_gpI"
"293",0.0137437846152223,0.256269957244141,29.2063492063492,43.4126984126984,1.94214029697901,39.6067588325653,0.241783546158677,0.079646017699115,14.1587301587302,4.15873015873016,59,27,14,14,8.53116932046237,5.1750217366112,4007,107,47952,287,"i_gpI"
"294",0.234032715357249,0.282809640371265,31.8730158730159,15.2857142857143,2.02816180235535,45.5883256528418,0.284842105263158,0.170818505338078,14.7619047619048,5.90476190476191,26,18,4,4,12.9859903242094,9.85984735489101,3848,249,45253,1158,"i_gpI"
"295",-0.0266378107966214,-0.0233500928967042,29.2786885245902,27.7213114754098,1.97595628415301,32.3174863387978,0.31178247734139,0.173333333333333,15.7049180327869,7.08196721311475,46,18,1,1,12.24247287424,8.66851598596364,3933,398,46476,2098,"i_gpI"
"296",0.0257282038528376,0.0268687942976695,32.109375,19.90625,2.01934523809524,40.2569444444444,0.27703134996801,0.110526315789474,14.8125,6.34375,19,19,26,26,11.1353505443714,7.90061028384155,3823,352,45294,1811,"i_gpI"
"297",-0.0400367074596389,-0.18881220104351,27.672131147541,26.6393442622951,1.9224043715847,33.6584699453552,0.294330979194503,0.0725806451612903,15.6393442622951,6.19672131147541,60,27,1,1,11.2294742929567,7.50071034887396,4211,354,51376,1863,"i_gpI"
"298",0.0679704975550359,0.219564760302775,28.125,25.046875,1.89285714285714,37.8263888888889,0.261701056869653,0.159663865546218,16.53125,5.90625,64,3,41,15,9.72962869811457,6.66837775660332,4921,319,63046,1495,"i_gpI"
"299",0.0998012498679422,0.201033116245153,28.03125,49.578125,1.88988095238095,27.2926587301587,0.287843502561714,0.0860655737704918,16.6875,5.4375,64,14,9,26,9.37723518327975,5.68449576158625,5205,230,67223,898,"i_gpI"
"300",0.0852131487293917,0.0811043134766301,28.609375,41.828125,1.90823412698413,32.984126984127,0.259072580645161,0.0933333333333333,15.9375,4.96875,64,3,10,15,8.99889763972003,5.77616544963761,4924,211,62957,796,"i_gpI"
"301",0.123160269599333,0.319846463030164,29.1111111111111,42.1904761904762,1.93906810035842,31.5038402457757,0.258153241650295,0.016304347826087,14.8888888888889,4.6984126984127,51,1,49,49,9.21623936865566,6.1082570256538,4214,182,51019,675,"i_gpI"
"302",-0.125377714490264,-0.411607425323251,28.5645161290323,23.1129032258065,1.93654151242729,41.2739291380222,0.307747105966162,0.0179640718562874,14.4193548387097,4,39,2,23,23,9.39052258029561,4.67290761451267,4463,165,54875,548,"i_gpI"
"303",-0.0724339035698815,-0.198899560789614,34.6567164179104,21.2089552238806,2.05020352781547,44.3591135232926,0.294292197591203,0.0342205323193916,14.2089552238806,4.62686567164179,9,2,19,19,9.92782638701403,5.38470285861921,4605,257,57455,1132,"i_gpI"
"304",-0.0837653731435917,-0.0484630550261012,26.3898305084746,27.7627118644068,1.90999415546464,32.1607247223846,0.296029583495524,0.154109589041096,14.8135593220339,5.1864406779661,40,15,7,4,10.4080117950833,6.29853452104531,4124,262,49811,1200,"i_gpI"
"305",-0.0845761640314844,-0.184627797505274,32.078125,28.1875,2.01835317460317,36.6448412698413,0.279650690495532,0.140350877192982,13.875,5.15625,40,15,7,7,10.6405931330082,6.56401626474291,4006,310,48086,1440,"i_gpI"
"306",-0.0524838449207286,0.0877762088310502,30.3174603174603,33.0952380952381,1.97798259088582,34.0040962621608,0.272568771793878,0.130952380952381,14.4761904761905,5.20634920634921,40,15,7,2,10.6556923192181,6.26345964937221,4224,230,51787,929,"i_gpI"
"307",-0.0610656203102382,-0.102169117647059,32.78125,36.953125,2.0406746031746,34.2356150793651,0.250718549635198,0.0995850622406639,13.5,4.78125,37,2,33,39,9.27704112653879,5.39685019835571,3767,225,44314,895,"i_gpI"
"308",-0.0472599346939788,-0.0387572958789207,30.4126984126984,25.968253968254,1.9810547875064,39.0440348182284,0.287285085965614,0.232758620689655,13.9365079365079,4.98412698412698,40,11,7,7,10.9557364792311,7.08586066776435,4044,294,48702,1400,"i_gpI"
"309",-0.108329739268506,-0.390475712697099,40.3857142857143,31.5428571428571,2.17060041407867,43.8857142857143,0.248065443289852,0.0447761194029851,12.5142857142857,4.05714285714286,1,1,28,28,8.70406011731766,4.93107776761942,3775,195,44164,692,"i_gpI"
"310",0.0286758996573656,0.0349469762109487,32.3064516129032,22.6451612903226,2.05922792173453,45.6456901110524,0.241469132586611,0.0818181818181818,12.1290322580645,3.32258064516129,44,3,14,14,7.66829510828808,4.00726468807277,3221,104,35639,301,"i_gpI"
"311",-0.0130495180522289,-0.0953192654271702,29.7166666666667,14.8333333333333,2.00734463276836,42.9028248587571,0.287512100677638,0.190298507462687,13.1666666666667,4.7,17,2,32,32,9.77399986936401,6.4762931435626,3340,234,37531,988,"i_gpI"
"312",0.0262082645036121,0.108924500310454,35.9516129032258,23.9193548387097,2.17874140666314,44.6552088841883,0.219538188277087,0.0297029702970297,10.258064516129,3.09677419354839,9,3,14,14,7.87179127212066,4.52211207515987,2403,99,24705,295,"i_gpI"
"313",-0.0514428064239862,-0.123295618819992,27.016393442623,32.4590163934426,1.90054644808743,32.4754098360656,0.274447949526814,0.0545454545454545,15.344262295082,5.01639344262295,50,2,39,39,8.26213298912906,4.95813070716068,4403,212,53921,805,"i_gpI"
"314",0.0321782174954335,-0.0436759444853221,32.7627118644068,31.0677966101695,2.12974868497954,41.9696084161309,0.212562236690923,0.0566037735849057,10.4745762711864,3.1864406779661,37,1,25,25,7.2119535165068,4.62181698958465,2241,102,21911,292,"i_gpI"
"315",0.0662638684762732,0.0213722060903256,32.6140350877193,18.9473684210526,2.16478696741855,43.1854636591479,0.206618962432916,0.0652173913043478,9.92982456140351,2.91228070175439,30,11,13,13,6.62479015603731,4.48123349470715,1928,88,17784,256,"i_gpI"
"316",0.101845750279981,0.0430752853339483,39.92,20.9333333333333,2.07891891891892,50.3390990990991,0.270610555363919,0.280373831775701,15.4933333333333,7.65333333333333,75,5,8,8,18.2796396360876,14.8273791066112,4752,522,62642,3120,"i_gpI"
"317",0.103178004879022,0.108731819365321,32.296875,20.65625,2.02529761904762,43.843253968254,0.257337883959044,0.121621621621622,13.6875,4.875,64,5,8,8,11.3359590795825,8.0720957723958,3641,204,42621,846,"i_gpI"
"318",0.155927981838581,0.131015910589822,32.46875,15.59375,2.03075396825397,45.8700396825397,0.274108322324967,0.142857142857143,13.9375,5.21875,64,3,8,8,12.1431605937807,9.04919315880686,3712,247,43437,1127,"i_gpI"
"319",0.139502207549451,0.0860967453283956,30.703125,23.34375,1.97470238095238,36.5223214285714,0.297262059973924,0.19921875,15.5625,6.6875,35,3,14,14,13.730830793718,11.1039461025177,4305,444,52814,2613,"i_gpI"
"320",0.0986028703577151,-0.0511671380581582,31.9375,17.71875,2.01388888888889,42.59375,0.283484496941574,0.16,15.15625,6.5625,64,5,8,8,14.0115810942914,10.8142689396192,3845,335,45824,1794,"i_gpI"
"321",0.151574346276843,0.000322764393002876,31.625,17.140625,2.00396825396825,42.5753968253968,0.286294416243655,0.209932279909707,16.125,7.375,64,5,1,1,15.2456082669263,12.4269292839612,3985,381,47819,2130,"i_gpI"
"322",0.10323778214267,0.0525349473573832,32.390625,18.4375,2.02827380952381,42.6165674603175,0.288511187607573,0.134615384615385,14.28125,5.65625,64,5,8,8,12.754667679679,9.24485056151596,3754,284,44183,1429,"i_gpI"
"323",0.131474004166619,0.0655648536160628,31.671875,22.78125,2.00545634920635,37.8169642857143,0.268282221745657,0.172811059907834,14.75,6.375,64,2,26,26,13.1051910228746,10.4129040823668,3829,384,45266,2183,"i_gpI"
"324",0.140748091302561,0.131040191652655,32.09375,21.765625,2.01884920634921,39.0659722222222,0.274038461538462,0.0859598853868195,14.53125,5.96875,64,3,14,14,12.9025268227855,9.76382820771859,3740,329,43843,1807,"i_gpI"
"325",0.184511185605802,0.288696928101481,34.3,15.3833333333333,2.16271186440678,47.6881355932203,0.181181619256018,0.0674157303370786,10.4333333333333,3.43333333333333,36,3,45,45,8.34706213752381,6.07123438895664,2009,85,18801,224,"i_gpI"
"326",0.118850742846708,0.122735101420107,31.359375,19.390625,1.99553571428571,41.4593253968254,0.281379310344828,0.188861985472155,14.9375,6.03125,64,3,14,14,12.6276026705923,9.23067479347296,4123,361,49951,1914,"i_gpI"
"327",0.134585223210536,0.0938231650270735,30.9375,25.609375,1.98214285714286,35.250496031746,0.291398478642481,0.180722891566265,16,7.1875,64,1,27,27,13.6008869925504,10.8025202820659,4131,438,49909,2482,"i_gpI"
"328",0.140588159347787,0.183054097868912,30.96875,23.984375,1.98313492063492,40.3864087301587,0.286069176380661,0.151515151515152,14.71875,5.40625,36,3,14,14,11.4980588423811,8.164419029866,4235,267,51485,1163,"i_gpI"
"329",0.139395200608638,0.178437012198874,31.6875,22.796875,2.00595238095238,40.3487103174603,0.279802347127857,0.127868852459016,14.4375,5.5625,36,3,14,14,11.7065644317046,8.39666411463316,3951,279,46993,1291,"i_gpI"
"330",0.0879139827436122,0.0668631640640008,31.5625,19.34375,2.00198412698413,41.4578373015873,0.28540087754288,0.200992555831266,14.5,5.46875,36,3,14,14,11.348729038692,8.31897572678615,4060,349,48678,1843,"i_gpI"
